pred: fbmj0, true: fadg0, file: sa1, noise: SIGNAL020.wav, level: 0 dB.
pred: fpad0, true: flmk0, file: sa1, noise: SIGNAL005.wav, level: 15 dB.
pred: flmk0, true: flmk0, file: sa2, noise: SIGNAL021.wav, level: 15 dB.
pred: fsjs0, true: flnh0, file: sa1, noise: SIGNAL005.wav, level: 15 dB.
pred: fjrp1, true: flnh0, file: sa2, noise: SIGNAL018.wav, level: 15 dB.
pred: flod0, true: flod0, file: sa1, noise: SIGNAL016.wav, level: 15 dB.
pred: flod0, true: flod0, file: sa2, noise: SIGNAL024.wav, level: 15 dB.
pred: fjem0, true: fltm0, file: sa1, noise: SIGNAL011.wav, level: 15 dB.
pred: fltm0, true: fltm0, file: sa2, noise: SIGNAL019.wav, level: 15 dB.
pred: fcdr1, true: fmaf0, file: sa1, noise: SIGNAL022.wav, level: 15 dB.
pred: fmaf0, true: fmaf0, file: sa2, noise: SIGNAL013.wav, level: 15 dB.
pred: fjxm0, true: fmah0, file: sa1, noise: SIGNAL002.wav, level: 15 dB.
pred: fpad0, true: fmah0, file: sa2, noise: SIGNAL020.wav, level: 15 dB.
pred: fmah1, true: fmah1, file: sa1, noise: SIGNAL006.wav, level: 15 dB.
pred: fkfb0, true: fmah1, file: sa2, noise: SIGNAL007.wav, level: 15 dB.
pred: fbjl0, true: fmbg0, file: sa1, noise: SIGNAL008.wav, level: 15 dB.
pred: fjsk0, true: fmbg0, file: sa2, noise: SIGNAL013.wav, level: 15 dB.
pred: fjsa0, true: fmcm0, file: sa1, noise: SIGNAL007.wav, level: 15 dB.
pred: fmcm0, true: fmcm0, file: sa2, noise: SIGNAL003.wav, level: 15 dB.
pred: fmem0, true: fmem0, file: sa1, noise: SIGNAL006.wav, level: 15 dB.
pred: fmem0, true: fmem0, file: sa2, noise: SIGNAL003.wav, level: 15 dB.
pred: fmgd0, true: fmgd0, file: sa1, noise: SIGNAL016.wav, level: 15 dB.
pred: fjen0, true: fmgd0, file: sa2, noise: SIGNAL007.wav, level: 15 dB.
pred: fgjd0, true: fmjb0, file: sa1, noise: SIGNAL003.wav, level: 15 dB.
pred: fmjb0, true: fmjb0, file: sa2, noise: SIGNAL003.wav, level: 15 dB.
pred: fgrw0, true: fmjf0, file: sa1, noise: SIGNAL012.wav, level: 15 dB.
pred: fjrp1, true: fmjf0, file: sa2, noise: SIGNAL013.wav, level: 15 dB.
pred: fmju0, true: fmju0, file: sa1, noise: SIGNAL014.wav, level: 15 dB.
pred: fpaz0, true: fmju0, file: sa2, noise: SIGNAL015.wav, level: 15 dB.
pred: fmkc0, true: fmkc0, file: sa1, noise: SIGNAL010.wav, level: 15 dB.
pred: fmkc0, true: fmkc0, file: sa2, noise: SIGNAL014.wav, level: 15 dB.
pred: flkd0, true: fmkf0, file: sa1, noise: SIGNAL002.wav, level: 15 dB.
pred: fbjl0, true: fmkf0, file: sa2, noise: SIGNAL007.wav, level: 15 dB.
pred: fcdr1, true: fmld0, file: sa1, noise: SIGNAL005.wav, level: 15 dB.
pred: fedw0, true: fmld0, file: sa2, noise: SIGNAL009.wav, level: 15 dB.
pred: fmmh0, true: fmmh0, file: sa1, noise: SIGNAL005.wav, level: 15 dB.
pred: fjre0, true: fmmh0, file: sa2, noise: SIGNAL006.wav, level: 15 dB.
pred: fmml0, true: fmml0, file: sa1, noise: SIGNAL012.wav, level: 15 dB.
pred: fbch0, true: fmml0, file: sa2, noise: SIGNAL007.wav, level: 15 dB.
pred: fcau0, true: fmpg0, file: sa1, noise: SIGNAL003.wav, level: 15 dB.
pred: fbjl0, true: fmpg0, file: sa2, noise: SIGNAL012.wav, level: 15 dB.
pred: fnkl0, true: fnkl0, file: sa1, noise: SIGNAL022.wav, level: 15 dB.
pred: fsag0, true: fnkl0, file: sa2, noise: SIGNAL012.wav, level: 15 dB.
pred: fjhk0, true: fnlp0, file: sa1, noise: SIGNAL002.wav, level: 15 dB.
pred: fnlp0, true: fnlp0, file: sa2, noise: SIGNAL009.wav, level: 15 dB.
pred: fnmr0, true: fnmr0, file: sa1, noise: SIGNAL010.wav, level: 15 dB.
pred: faem0, true: fnmr0, file: sa2, noise: SIGNAL014.wav, level: 15 dB.
pred: fntb0, true: fntb0, file: sa1, noise: SIGNAL019.wav, level: 15 dB.
pred: ftmg0, true: fntb0, file: sa2, noise: SIGNAL011.wav, level: 15 dB.
pred: fpab1, true: fpab1, file: sa1, noise: SIGNAL004.wav, level: 15 dB.
pred: fpab1, true: fpab1, file: sa2, noise: SIGNAL012.wav, level: 15 dB.
pred: fbjl0, true: fpac0, file: sa1, noise: SIGNAL020.wav, level: 15 dB.
pred: flet0, true: fpac0, file: sa2, noise: SIGNAL011.wav, level: 15 dB.
pred: fpad0, true: fpad0, file: sa1, noise: SIGNAL013.wav, level: 15 dB.
pred: fbjl0, true: fpad0, file: sa2, noise: SIGNAL023.wav, level: 15 dB.
pred: fgcs0, true: fpaf0, file: sa1, noise: SIGNAL014.wav, level: 15 dB.
pred: fbjl0, true: fpaf0, file: sa2, noise: SIGNAL020.wav, level: 15 dB.
pred: fjas0, true: fpas0, file: sa1, noise: SIGNAL018.wav, level: 15 dB.
pred: fpas0, true: fpas0, file: sa2, noise: SIGNAL024.wav, level: 15 dB.
pred: fgrw0, true: fpaz0, file: sa1, noise: SIGNAL012.wav, level: 15 dB.
pred: fpaz0, true: fpaz0, file: sa2, noise: SIGNAL015.wav, level: 15 dB.
pred: fpjf0, true: fpjf0, file: sa1, noise: SIGNAL024.wav, level: 15 dB.
pred: fmju0, true: fpjf0, file: sa2, noise: SIGNAL008.wav, level: 15 dB.
pred: fpkt0, true: fpkt0, file: sa1, noise: SIGNAL004.wav, level: 15 dB.
pred: fpkt0, true: fpkt0, file: sa2, noise: SIGNAL024.wav, level: 15 dB.
pred: fbch0, true: fpls0, file: sa1, noise: SIGNAL002.wav, level: 15 dB.
pred: fjen0, true: fpls0, file: sa2, noise: SIGNAL007.wav, level: 15 dB.
pred: fpmy0, true: fpmy0, file: sa1, noise: SIGNAL022.wav, level: 15 dB.
pred: fpmy0, true: fpmy0, file: sa2, noise: SIGNAL016.wav, level: 15 dB.
pred: fexm0, true: fram1, file: sa1, noise: SIGNAL016.wav, level: 15 dB.
pred: fjdm2, true: fram1, file: sa2, noise: SIGNAL013.wav, level: 15 dB.
pred: fjdm2, true: freh0, file: sa1, noise: SIGNAL012.wav, level: 15 dB.
pred: fclt0, true: freh0, file: sa2, noise: SIGNAL008.wav, level: 15 dB.
pred: frew0, true: frew0, file: sa1, noise: SIGNAL003.wav, level: 15 dB.
pred: fmbg0, true: frew0, file: sa2, noise: SIGNAL021.wav, level: 15 dB.
pred: fbjl0, true: frjb0, file: sa1, noise: SIGNAL020.wav, level: 15 dB.
pred: fjdm2, true: frjb0, file: sa2, noise: SIGNAL023.wav, level: 15 dB.
pred: frll0, true: frll0, file: sa1, noise: SIGNAL006.wav, level: 15 dB.
pred: frll0, true: frll0, file: sa2, noise: SIGNAL023.wav, level: 15 dB.
pred: frng0, true: frng0, file: sa1, noise: SIGNAL016.wav, level: 15 dB.
pred: frng0, true: frng0, file: sa2, noise: SIGNAL020.wav, level: 15 dB.
pred: fsag0, true: fsag0, file: sa1, noise: SIGNAL019.wav, level: 15 dB.
pred: fsag0, true: fsag0, file: sa2, noise: SIGNAL018.wav, level: 15 dB.
pred: fsag0, true: fsah0, file: sa1, noise: SIGNAL012.wav, level: 15 dB.
pred: fgmb0, true: fsah0, file: sa2, noise: SIGNAL015.wav, level: 15 dB.
pred: fpac0, true: fsak0, file: sa1, noise: SIGNAL021.wav, level: 15 dB.
pred: fsak0, true: fsak0, file: sa2, noise: SIGNAL024.wav, level: 15 dB.
pred: fsbk0, true: fsbk0, file: sa1, noise: SIGNAL002.wav, level: 15 dB.
pred: fsbk0, true: fsbk0, file: sa2, noise: SIGNAL014.wav, level: 15 dB.
pred: fscn0, true: fscn0, file: sa1, noise: SIGNAL019.wav, level: 15 dB.
pred: fscn0, true: fscn0, file: sa2, noise: SIGNAL019.wav, level: 15 dB.
pred: fsdc0, true: fsdc0, file: sa1, noise: SIGNAL023.wav, level: 15 dB.
pred: fpad0, true: fsdc0, file: sa2, noise: SIGNAL005.wav, level: 15 dB.
pred: fjem0, true: fsdj0, file: sa1, noise: SIGNAL014.wav, level: 15 dB.
pred: fsdj0, true: fsdj0, file: sa2, noise: SIGNAL007.wav, level: 15 dB.
pred: faks0, true: fsem0, file: sa1, noise: SIGNAL007.wav, level: 15 dB.
pred: fsem0, true: fsem0, file: sa2, noise: SIGNAL004.wav, level: 15 dB.
pred: flag0, true: fsgf0, file: sa1, noise: SIGNAL020.wav, level: 15 dB.
pred: fbjl0, true: fsgf0, file: sa2, noise: SIGNAL020.wav, level: 15 dB.
pred: fsjg0, true: fsjg0, file: sa1, noise: SIGNAL017.wav, level: 15 dB.
pred: fsjg0, true: fsjg0, file: sa2, noise: SIGNAL006.wav, level: 15 dB.
pred: fdtd0, true: fsjk1, file: sa1, noise: SIGNAL011.wav, level: 15 dB.
pred: fbjl0, true: fsjk1, file: sa2, noise: SIGNAL022.wav, level: 15 dB.
pred: fexm0, true: fsjs0, file: sa1, noise: SIGNAL001.wav, level: 15 dB.
pred: fjsp0, true: fsjs0, file: sa2, noise: SIGNAL002.wav, level: 15 dB.
pred: fpad0, true: fsjw0, file: sa1, noise: SIGNAL010.wav, level: 15 dB.
pred: fsjw0, true: fsjw0, file: sa2, noise: SIGNAL022.wav, level: 15 dB.
pred: fjrp1, true: fskc0, file: sa1, noise: SIGNAL010.wav, level: 15 dB.
pred: fskc0, true: fskc0, file: sa2, noise: SIGNAL009.wav, level: 15 dB.
pred: fjdm2, true: fskl0, file: sa1, noise: SIGNAL002.wav, level: 15 dB.
pred: fskl0, true: fskl0, file: sa2, noise: SIGNAL018.wav, level: 15 dB.
pred: flkm0, true: fskp0, file: sa1, noise: SIGNAL003.wav, level: 15 dB.
pred: fcau0, true: fskp0, file: sa2, noise: SIGNAL015.wav, level: 15 dB.
pred: fdtd0, true: fslb1, file: sa1, noise: SIGNAL011.wav, level: 15 dB.
pred: fslb1, true: fslb1, file: sa2, noise: SIGNAL010.wav, level: 15 dB.
pred: fsls0, true: fsls0, file: sa1, noise: SIGNAL007.wav, level: 15 dB.
pred: fsls0, true: fsls0, file: sa2, noise: SIGNAL024.wav, level: 15 dB.
pred: fsma0, true: fsma0, file: sa1, noise: SIGNAL016.wav, level: 15 dB.
pred: fsma0, true: fsma0, file: sa2, noise: SIGNAL001.wav, level: 15 dB.
pred: fsmm0, true: fsmm0, file: sa1, noise: SIGNAL017.wav, level: 15 dB.
pred: fsmm0, true: fsmm0, file: sa2, noise: SIGNAL004.wav, level: 15 dB.
pred: fjrp1, true: fsms1, file: sa1, noise: SIGNAL005.wav, level: 15 dB.
pred: frng0, true: fsms1, file: sa2, noise: SIGNAL020.wav, level: 15 dB.
pred: fnkl0, true: fspm0, file: sa1, noise: SIGNAL002.wav, level: 15 dB.
pred: fbjl0, true: fspm0, file: sa2, noise: SIGNAL020.wav, level: 15 dB.
pred: fjrp1, true: fsrh0, file: sa1, noise: SIGNAL009.wav, level: 15 dB.
pred: freh0, true: fsrh0, file: sa2, noise: SIGNAL019.wav, level: 15 dB.
pred: fear0, true: fssb0, file: sa1, noise: SIGNAL002.wav, level: 15 dB.
pred: fdms0, true: fssb0, file: sa2, noise: SIGNAL011.wav, level: 15 dB.
pred: fcdr1, true: fsxa0, file: sa1, noise: SIGNAL023.wav, level: 15 dB.
pred: fsxa0, true: fsxa0, file: sa2, noise: SIGNAL015.wav, level: 15 dB.
pred: fscn0, true: ftaj0, file: sa1, noise: SIGNAL015.wav, level: 15 dB.
pred: ftaj0, true: ftaj0, file: sa2, noise: SIGNAL006.wav, level: 15 dB.
pred: ftbr0, true: ftbr0, file: sa1, noise: SIGNAL012.wav, level: 15 dB.
pred: flet0, true: ftbr0, file: sa2, noise: SIGNAL004.wav, level: 15 dB.
pred: ftbw0, true: ftbw0, file: sa1, noise: SIGNAL024.wav, level: 15 dB.
pred: fbjl0, true: ftbw0, file: sa2, noise: SIGNAL006.wav, level: 15 dB.
pred: fcmh1, true: ftlg0, file: sa1, noise: SIGNAL002.wav, level: 15 dB.
pred: ftlg0, true: ftlg0, file: sa2, noise: SIGNAL022.wav, level: 15 dB.
pred: fjsk0, true: ftlh0, file: sa1, noise: SIGNAL006.wav, level: 15 dB.
pred: ftlh0, true: ftlh0, file: sa2, noise: SIGNAL016.wav, level: 15 dB.
pred: fjrp1, true: ftmg0, file: sa1, noise: SIGNAL005.wav, level: 15 dB.
pred: fjdm2, true: ftmg0, file: sa2, noise: SIGNAL004.wav, level: 15 dB.
pred: futb0, true: futb0, file: sa1, noise: SIGNAL024.wav, level: 15 dB.
pred: fedw0, true: futb0, file: sa2, noise: SIGNAL009.wav, level: 15 dB.
pred: fjrp1, true: fvfb0, file: sa1, noise: SIGNAL013.wav, level: 15 dB.
pred: fjrp1, true: fvfb0, file: sa2, noise: SIGNAL013.wav, level: 15 dB.
pred: frew0, true: fvkb0, file: sa1, noise: SIGNAL003.wav, level: 15 dB.
pred: fvkb0, true: fvkb0, file: sa2, noise: SIGNAL013.wav, level: 15 dB.
pred: fdtd0, true: fvmh0, file: sa1, noise: SIGNAL003.wav, level: 15 dB.
pred: fcjs0, true: fvmh0, file: sa2, noise: SIGNAL008.wav, level: 15 dB.
pred: mrtj0, true: mabc0, file: sa1, noise: SIGNAL021.wav, level: 15 dB.
pred: mrtj0, true: mabc0, file: sa2, noise: SIGNAL010.wav, level: 15 dB.
pred: mabw0, true: mabw0, file: sa1, noise: SIGNAL019.wav, level: 15 dB.
pred: majp0, true: mabw0, file: sa2, noise: SIGNAL012.wav, level: 15 dB.
pred: madc0, true: madc0, file: sa1, noise: SIGNAL016.wav, level: 15 dB.
pred: madc0, true: madc0, file: sa2, noise: SIGNAL013.wav, level: 15 dB.
pred: mdpb0, true: madd0, file: sa1, noise: SIGNAL019.wav, level: 15 dB.
pred: mrtj0, true: madd0, file: sa2, noise: SIGNAL022.wav, level: 15 dB.
pred: maeb0, true: maeb0, file: sa1, noise: SIGNAL010.wav, level: 15 dB.
pred: mfrm0, true: maeb0, file: sa2, noise: SIGNAL008.wav, level: 15 dB.
pred: mrtj0, true: maeo0, file: sa1, noise: SIGNAL013.wav, level: 15 dB.
pred: maeo0, true: maeo0, file: sa2, noise: SIGNAL006.wav, level: 15 dB.
pred: fbmj0, true: mafm0, file: sa1, noise: SIGNAL003.wav, level: 15 dB.
pred: mpmb0, true: mafm0, file: sa2, noise: SIGNAL007.wav, level: 15 dB.
pred: mahh0, true: mahh0, file: sa1, noise: SIGNAL004.wav, level: 15 dB.
pred: majp0, true: mahh0, file: sa2, noise: SIGNAL007.wav, level: 15 dB.
pred: majc0, true: majc0, file: sa1, noise: SIGNAL010.wav, level: 15 dB.
pred: majc0, true: majc0, file: sa2, noise: SIGNAL009.wav, level: 15 dB.
pred: majp0, true: majp0, file: sa1, noise: SIGNAL024.wav, level: 15 dB.
pred: majp0, true: majp0, file: sa2, noise: SIGNAL006.wav, level: 15 dB.
pred: makb0, true: makb0, file: sa1, noise: SIGNAL001.wav, level: 15 dB.
pred: mejs0, true: makb0, file: sa2, noise: SIGNAL014.wav, level: 15 dB.
pred: mesg0, true: makr0, file: sa1, noise: SIGNAL010.wav, level: 15 dB.
pred: makr0, true: makr0, file: sa2, noise: SIGNAL016.wav, level: 15 dB.
pred: mapv0, true: mapv0, file: sa1, noise: SIGNAL004.wav, level: 15 dB.
pred: mapv0, true: mapv0, file: sa2, noise: SIGNAL022.wav, level: 15 dB.
pred: mpmb0, true: marc0, file: sa1, noise: SIGNAL014.wav, level: 15 dB.
pred: marc0, true: marc0, file: sa2, noise: SIGNAL009.wav, level: 15 dB.
pred: marw0, true: marw0, file: sa1, noise: SIGNAL016.wav, level: 15 dB.
pred: fbmj0, true: marw0, file: sa2, noise: SIGNAL020.wav, level: 15 dB.
pred: mbar0, true: mbar0, file: sa1, noise: SIGNAL013.wav, level: 15 dB.
pred: mdlr1, true: mbar0, file: sa2, noise: SIGNAL003.wav, level: 15 dB.
pred: mdrb0, true: mbbr0, file: sa1, noise: SIGNAL014.wav, level: 15 dB.
pred: mrtj0, true: mbbr0, file: sa2, noise: SIGNAL010.wav, level: 15 dB.
pred: mpab0, true: mbcg0, file: sa1, noise: SIGNAL012.wav, level: 15 dB.
pred: mbcg0, true: mbcg0, file: sa2, noise: SIGNAL006.wav, level: 15 dB.
pred: mbdg0, true: mbdg0, file: sa1, noise: SIGNAL019.wav, level: 15 dB.
pred: mtdp0, true: mbdg0, file: sa2, noise: SIGNAL024.wav, level: 15 dB.
pred: mjvw0, true: mbef0, file: sa1, noise: SIGNAL014.wav, level: 15 dB.
pred: mbef0, true: mbef0, file: sa2, noise: SIGNAL016.wav, level: 15 dB.
pred: mmvp0, true: mbgt0, file: sa1, noise: SIGNAL012.wav, level: 15 dB.
pred: mbgt0, true: mbgt0, file: sa2, noise: SIGNAL018.wav, level: 15 dB.
pred: mbjk0, true: mbjk0, file: sa1, noise: SIGNAL021.wav, level: 15 dB.
pred: mbjk0, true: mbjk0, file: sa2, noise: SIGNAL009.wav, level: 15 dB.
pred: mbjv0, true: mbjv0, file: sa1, noise: SIGNAL005.wav, level: 15 dB.
pred: mbjv0, true: mbjv0, file: sa2, noise: SIGNAL016.wav, level: 15 dB.
pred: mbma0, true: mbma0, file: sa1, noise: SIGNAL003.wav, level: 15 dB.
pred: mbma0, true: mbma0, file: sa2, noise: SIGNAL011.wav, level: 15 dB.
pred: mwew0, true: mbma1, file: sa1, noise: SIGNAL007.wav, level: 15 dB.
pred: mrws1, true: mbma1, file: sa2, noise: SIGNAL011.wav, level: 15 dB.
pred: mbml0, true: mbml0, file: sa1, noise: SIGNAL009.wav, level: 15 dB.
pred: mbml0, true: mbml0, file: sa2, noise: SIGNAL006.wav, level: 15 dB.
pred: mbns0, true: mbns0, file: sa1, noise: SIGNAL009.wav, level: 15 dB.
pred: mbns0, true: mbns0, file: sa2, noise: SIGNAL013.wav, level: 15 dB.
pred: mrtj0, true: mbom0, file: sa1, noise: SIGNAL013.wav, level: 15 dB.
pred: mdlr1, true: mbom0, file: sa2, noise: SIGNAL016.wav, level: 15 dB.
pred: mdpb0, true: mbpm0, file: sa1, noise: SIGNAL023.wav, level: 15 dB.
pred: fasw0, true: mbpm0, file: sa2, noise: SIGNAL024.wav, level: 15 dB.
pred: mbsb0, true: mbsb0, file: sa1, noise: SIGNAL020.wav, level: 15 dB.
pred: fasw0, true: mbsb0, file: sa2, noise: SIGNAL013.wav, level: 15 dB.
pred: mjvw0, true: mbth0, file: sa1, noise: SIGNAL014.wav, level: 15 dB.
pred: mbth0, true: mbth0, file: sa2, noise: SIGNAL003.wav, level: 15 dB.
pred: mbwm0, true: mbwm0, file: sa1, noise: SIGNAL009.wav, level: 15 dB.
pred: majp0, true: mbwm0, file: sa2, noise: SIGNAL021.wav, level: 15 dB.
pred: mbwp0, true: mbwp0, file: sa1, noise: SIGNAL009.wav, level: 15 dB.
pred: mbwp0, true: mbwp0, file: sa2, noise: SIGNAL004.wav, level: 15 dB.
pred: mcae0, true: mcae0, file: sa1, noise: SIGNAL013.wav, level: 15 dB.
pred: mcae0, true: mcae0, file: sa2, noise: SIGNAL001.wav, level: 15 dB.
pred: mcal0, true: mcal0, file: sa1, noise: SIGNAL017.wav, level: 15 dB.
pred: mjjb0, true: mcal0, file: sa2, noise: SIGNAL012.wav, level: 15 dB.
pred: mpmb0, true: mccs0, file: sa1, noise: SIGNAL002.wav, level: 15 dB.
pred: mccs0, true: mccs0, file: sa2, noise: SIGNAL016.wav, level: 15 dB.
pred: mcdc0, true: mcdc0, file: sa1, noise: SIGNAL010.wav, level: 15 dB.
pred: mcdc0, true: mcdc0, file: sa2, noise: SIGNAL011.wav, level: 15 dB.
pred: mcdd0, true: mcdd0, file: sa1, noise: SIGNAL001.wav, level: 15 dB.
pred: mrtj0, true: mcdd0, file: sa2, noise: SIGNAL007.wav, level: 15 dB.
pred: mrcz0, true: mcdr0, file: sa1, noise: SIGNAL007.wav, level: 15 dB.
pred: mrko0, true: mcdr0, file: sa2, noise: SIGNAL015.wav, level: 15 dB.
pred: mpab0, true: mcef0, file: sa1, noise: SIGNAL002.wav, level: 15 dB.
pred: mcef0, true: mcef0, file: sa2, noise: SIGNAL007.wav, level: 15 dB.
pred: mrtj0, true: mcem0, file: sa1, noise: SIGNAL010.wav, level: 15 dB.
pred: mcem0, true: mcem0, file: sa2, noise: SIGNAL014.wav, level: 15 dB.
pred: mcew0, true: mcew0, file: sa1, noise: SIGNAL024.wav, level: 15 dB.
pred: mjvw0, true: mcew0, file: sa2, noise: SIGNAL003.wav, level: 15 dB.
pred: mjjg0, true: mchh0, file: sa1, noise: SIGNAL024.wav, level: 15 dB.
pred: mchh0, true: mchh0, file: sa2, noise: SIGNAL013.wav, level: 15 dB.
pred: majp0, true: mchl0, file: sa1, noise: SIGNAL008.wav, level: 15 dB.
pred: mpmb0, true: mchl0, file: sa2, noise: SIGNAL020.wav, level: 15 dB.
pred: mclk0, true: mclk0, file: sa1, noise: SIGNAL001.wav, level: 15 dB.
pred: mtpp0, true: mclk0, file: sa2, noise: SIGNAL022.wav, level: 15 dB.
pred: mclm0, true: mclm0, file: sa1, noise: SIGNAL006.wav, level: 15 dB.
pred: mclm0, true: mclm0, file: sa2, noise: SIGNAL014.wav, level: 15 dB.
pred: mcmb0, true: mcmb0, file: sa1, noise: SIGNAL023.wav, level: 15 dB.
pred: mcmb0, true: mcmb0, file: sa2, noise: SIGNAL004.wav, level: 15 dB.
pred: mctw0, true: mcmj0, file: sa1, noise: SIGNAL022.wav, level: 15 dB.
pred: mctw0, true: mcmj0, file: sa2, noise: SIGNAL002.wav, level: 15 dB.
pred: majp0, true: mcpm0, file: sa1, noise: SIGNAL007.wav, level: 15 dB.
pred: mcpm0, true: mcpm0, file: sa2, noise: SIGNAL017.wav, level: 15 dB.
pred: mesg0, true: mcrc0, file: sa1, noise: SIGNAL011.wav, level: 15 dB.
pred: mcrc0, true: mcrc0, file: sa2, noise: SIGNAL016.wav, level: 15 dB.
pred: mcre0, true: mcre0, file: sa1, noise: SIGNAL021.wav, level: 15 dB.
pred: mcre0, true: mcre0, file: sa2, noise: SIGNAL005.wav, level: 15 dB.
pred: mpmb0, true: mcsh0, file: sa1, noise: SIGNAL007.wav, level: 15 dB.
pred: majp0, true: mcsh0, file: sa2, noise: SIGNAL002.wav, level: 15 dB.
pred: mahh0, true: mcss0, file: sa1, noise: SIGNAL003.wav, level: 15 dB.
pred: mrtj0, true: mcss0, file: sa2, noise: SIGNAL012.wav, level: 15 dB.
pred: mcth0, true: mcth0, file: sa1, noise: SIGNAL024.wav, level: 15 dB.
pred: mcth0, true: mcth0, file: sa2, noise: SIGNAL004.wav, level: 15 dB.
pred: mctm0, true: mctm0, file: sa1, noise: SIGNAL005.wav, level: 15 dB.
pred: mctm0, true: mctm0, file: sa2, noise: SIGNAL022.wav, level: 15 dB.
pred: mkdt0, true: mctt0, file: sa1, noise: SIGNAL018.wav, level: 15 dB.
pred: mtbc0, true: mctt0, file: sa2, noise: SIGNAL004.wav, level: 15 dB.
pred: mctw0, true: mctw0, file: sa1, noise: SIGNAL006.wav, level: 15 dB.
pred: mctw0, true: mctw0, file: sa2, noise: SIGNAL021.wav, level: 15 dB.
pred: mcxm0, true: mcxm0, file: sa1, noise: SIGNAL013.wav, level: 15 dB.
pred: mcxm0, true: mcxm0, file: sa2, noise: SIGNAL015.wav, level: 15 dB.
pred: mlih0, true: mdab0, file: sa1, noise: SIGNAL015.wav, level: 15 dB.
pred: fdtd0, true: mdab0, file: sa2, noise: SIGNAL024.wav, level: 15 dB.
pred: majp0, true: mdac0, file: sa1, noise: SIGNAL011.wav, level: 15 dB.
pred: mdac0, true: mdac0, file: sa2, noise: SIGNAL003.wav, level: 15 dB.
pred: mdac2, true: mdac2, file: sa1, noise: SIGNAL001.wav, level: 15 dB.
pred: mdac2, true: mdac2, file: sa2, noise: SIGNAL018.wav, level: 15 dB.
pred: mdas0, true: mdas0, file: sa1, noise: SIGNAL001.wav, level: 15 dB.
pred: majp0, true: mdas0, file: sa2, noise: SIGNAL013.wav, level: 15 dB.
pred: mrcz0, true: mdaw1, file: sa1, noise: SIGNAL023.wav, level: 15 dB.
pred: mgag0, true: mdaw1, file: sa2, noise: SIGNAL020.wav, level: 15 dB.
pred: fcdr1, true: mdbb0, file: sa1, noise: SIGNAL003.wav, level: 15 dB.
pred: fjhk0, true: mdbb0, file: sa2, noise: SIGNAL020.wav, level: 15 dB.
pred: mdbb1, true: mdbb1, file: sa1, noise: SIGNAL006.wav, level: 15 dB.
pred: mdbb1, true: mdbb1, file: sa2, noise: SIGNAL022.wav, level: 15 dB.
pred: mdbp0, true: mdbp0, file: sa1, noise: SIGNAL004.wav, level: 15 dB.
pred: mdbp0, true: mdbp0, file: sa2, noise: SIGNAL006.wav, level: 15 dB.
pred: mdcd0, true: mdcd0, file: sa1, noise: SIGNAL005.wav, level: 15 dB.
pred: mdcd0, true: mdcd0, file: sa2, noise: SIGNAL013.wav, level: 15 dB.
pred: mdcm0, true: mdcm0, file: sa1, noise: SIGNAL020.wav, level: 15 dB.
pred: mpmb0, true: mdcm0, file: sa2, noise: SIGNAL007.wav, level: 15 dB.
pred: majp0, true: mddc0, file: sa1, noise: SIGNAL008.wav, level: 15 dB.
pred: mddc0, true: mddc0, file: sa2, noise: SIGNAL001.wav, level: 15 dB.
pred: mpmb0, true: mded0, file: sa1, noise: SIGNAL012.wav, level: 15 dB.
pred: mded0, true: mded0, file: sa2, noise: SIGNAL016.wav, level: 15 dB.
pred: mdef0, true: mdef0, file: sa1, noise: SIGNAL013.wav, level: 15 dB.
pred: mdef0, true: mdef0, file: sa2, noise: SIGNAL023.wav, level: 15 dB.
pred: mdem0, true: mdem0, file: sa1, noise: SIGNAL022.wav, level: 15 dB.
pred: fsag0, true: mdem0, file: sa2, noise: SIGNAL012.wav, level: 15 dB.
pred: mdhl0, true: mdhl0, file: sa1, noise: SIGNAL016.wav, level: 15 dB.
pred: mdhl0, true: mdhl0, file: sa2, noise: SIGNAL001.wav, level: 15 dB.
pred: majp0, true: mdhs0, file: sa1, noise: SIGNAL018.wav, level: 15 dB.
pred: majp0, true: mdhs0, file: sa2, noise: SIGNAL021.wav, level: 15 dB.
pred: mdjm0, true: mdjm0, file: sa1, noise: SIGNAL013.wav, level: 15 dB.
pred: majp0, true: mdjm0, file: sa2, noise: SIGNAL007.wav, level: 15 dB.
pred: mdks0, true: mdks0, file: sa1, noise: SIGNAL022.wav, level: 15 dB.
pred: mdks0, true: mdks0, file: sa2, noise: SIGNAL016.wav, level: 15 dB.
pred: mrtj0, true: mdlb0, file: sa1, noise: SIGNAL013.wav, level: 15 dB.
pred: mdlb0, true: mdlb0, file: sa2, noise: SIGNAL001.wav, level: 15 dB.
pred: mdlc0, true: mdlc0, file: sa1, noise: SIGNAL009.wav, level: 15 dB.
pred: mdlc0, true: mdlc0, file: sa2, noise: SIGNAL001.wav, level: 15 dB.
pred: mdlc1, true: mdlc1, file: sa1, noise: SIGNAL016.wav, level: 15 dB.
